,answer_32214,answer_32215,answer_32216,answer_32217,answer_32218,answer_32219,answer_32220,answer_32221,answer_32222,answer_32223,answer_32224,answer_32225,answer_32226,answer_32227,answer_32228,answer_32229,answer_32230,answer_32231,answer_32232,answer_32233,answer_32234,answer_32235,answer_32236,answer_32237,answer_32238,answer_32239,answer_32240,answer_32241,answer_32242,answer_32243,answer_32244,answer_32245,answer_32246,answer_32247,answer_32248,answer_32249,answer_32250,answer_32251,answer_32252,answer_32253,answer_32254,answer_32255,answer_32256,answer_32257,answer_32258,answer_32259,answer_32260,answer_32261,answer_32262,answer_32263,answer_32264,answer_32265,answer_32266,answer_32267,answer_32268,answer_32269,answer_32270,answer_32271,answer_32272,answer_32273,answer_32274,answer_32275,answer_32276,answer_32277,answer_32278,answer_32279,answer_32280,answer_32281,answer_32282,answer_32283,answer_32284,answer_32285,answer_32286,answer_32287,answer_32288
5045,0.75,1.0,1.0,0.75,1.0,0.75,0.25,1.0,0.25,0.0,0.75,0.25,0.75,1.0,0.25,0.75,0.0,1.0,0.25,0.0,0.25,0.25,0.25,0.25,1.0,1.0,1.0,1.0,0.25,0.25,1.0,0.0,0.75,0.25,0.25,0.0,0.75,0.75,0.25,0.75,0.75,1.0,0.75,1.0,0.75,0.75,1.0,0.75,0.75,0.75,0.25,0.25,0.25,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.33,0.17,0.67,0.17,0.67,0.17,1.0,0.5,0.75,0.25,0.5,0.25,0.5,0.5,0.75
5046,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.25,0.0,0.25,1.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.75,0.25,1.0,0.25,0.25,0.25,0.0,0.0,0.75,0.75,0.25,1.0,1.0,1.0,1.0,1.0,0.25,0.75,1.0,0.75,1.0,0.75,0.0,0.75,0.75,0.75,0.0,0.25,0.25,1.0,0.0,0.25,0.17,0.67,1.0,0.33,0.83,0.0,1.0,0.75,1.0,0.25,0.75,0.25,0.25,0.25,0.75
5072,1.0,0.25,0.75,0.75,0.25,0.0,0.75,0.0,0.75,1.0,0.0,0.0,0.25,0.75,0.0,0.75,1.0,0.75,1.0,1.0,0.0,0.75,0.75,1.0,0.0,0.25,0.25,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.75,1.0,0.75,1.0,0.75,0.25,0.0,0.75,0.75,0.75,1.0,0.25,0.75,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.75,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.17,0.17,0.5,0.33,0.17,0.25,0.75,0.5,0.5,0.75,0.75,0.25,0.0
5076,0.0,1.0,0.75,0.0,1.0,1.0,0.25,1.0,0.0,0.0,0.75,0.25,0.25,1.0,1.0,1.0,0.0,1.0,0.75,0.25,0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.75,0.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.17,0.0,1.0,0.0,0.33,0.0,1.0,1.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0
5080,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,0.75,0.75,0.0,0.0,1.0,0.25,0.75,1.0,0.0,0.0,0.75,1.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,1.0,0.0,1.0,0.75,1.0,0.25,1.0,0.25,0.75,0.0,0.75,0.75,1.0,0.75,0.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.25,0.0,0.25,0.75,0.0,1.0,0.67,0.83,0.67,0.67,0.5,1.0,0.17,0.25,0.75,0.75,0.5,0.75,0.75,1.0,0.25
5088,0.75,0.75,0.25,1.0,1.0,0.25,0.25,0.0,0.75,0.25,0.75,1.0,0.0,1.0,1.0,0.75,0.0,1.0,1.0,0.75,1.0,1.0,0.0,1.0,1.0,0.75,0.25,1.0,0.75,0.75,1.0,0.0,0.75,0.25,0.75,0.0,1.0,0.25,0.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.17,0.67,0.83,0.0,0.83,0.17,0.83,0.5,0.75,0.25,0.75,0.0,0.5,0.5,0.5
5098,1.0,0.75,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.75,0.0,0.0,0.75,0.25,1.0,0.25,0.75,1.0,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.75,0.75,1.0,0.75,0.75,0.25,0.0,0.0,1.0,1.0,0.75,0.25,0.0,0.75,0.25,0.75,0.0,0.0,0.83,0.5,0.67,0.5,0.83,0.33,0.67,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75
5110,1.0,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.25,0.0,1.0,0.75,0.25,1.0,0.0,0.75,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.75,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.25,1.0,0.25,0.75,0.0,0.75,0.0,0.25,0.75,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.25,0.25,0.25,0.75,1.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,1.0,0.17,0.83,0.17,0.83,0.33,1.0,0.75,0.75,0.25,0.75,0.5,0.5,0.5,0.5
5114,0.25,0.0,0.25,1.0,0.25,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.75,0.25,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.75,1.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0,0.25,0.0,0.25,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75,1.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.75,1.0,0.67,1.0,0.0,0.67,1.0,0.83,0.17,0.0,0.5,0.5,0.5,0.75,0.75,0.5,0.25
5121,1.0,0.75,0.25,1.0,1.0,0.75,0.0,0.75,0.75,0.0,0.75,0.75,0.25,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.75,1.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0,1.0,0.75,0.75,1.0,0.25,0.75,0.0,0.75,0.75,0.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.83,0.83,0.83,0.0,0.83,0.33,0.83,0.75,0.75,0.25,0.75,0.5,0.5,0.5,0.75
5122,0.25,0.75,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.75,1.0,0.75,0.0,0.75,0.25,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.75,1.0,0.75,0.0,1.0,1.0,0.75,1.0,1.0,0.0,0.0,0.75,1.0,0.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.83,0.83,0.67,0.17,0.5,0.17,0.83,0.5,0.75,0.5,0.75,0.25,0.5,0.5,0.5
5123,0.75,0.75,1.0,0.25,0.25,0.75,0.0,1.0,0.75,0.25,0.25,0.25,0.75,1.0,0.25,0.75,0.0,1.0,0.75,0.0,0.25,0.75,0.0,0.75,1.0,0.75,0.75,1.0,0.25,0.25,0.25,0.0,0.75,0.75,0.75,0.0,0.75,0.75,0.25,1.0,1.0,0.75,1.0,1.0,0.75,0.25,1.0,0.0,0.25,0.75,0.0,0.75,1.0,1.0,0.0,0.75,0.75,1.0,0.0,0.0,0.83,0.17,0.83,0.5,0.33,0.17,0.83,0.5,0.75,0.5,0.75,0.0,0.5,0.25,0.75
5134,0.0,1.0,0.75,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0.75,0.75,0.0,1.0,1.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,1.0,0.0,1.0,0.0,0.75,0.0,1.0,0.75,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.75,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.17,1.0,0.0,0.5,0.17,1.0,1.0,0.75,0.5,0.75,0.0,0.5,0.25,1.0
5163,0.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,0.0,0.25,0.25,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17,1.0,0.0,0.83,0.0,0.17,0.75,1.0,1.0,1.0,0.25,0.5,0.5,1.0
5166,1.0,0.75,0.0,1.0,0.75,0.0,0.0,0.25,1.0,0.0,0.75,0.25,0.25,0.75,0.75,1.0,0.0,0.75,1.0,1.0,0.75,1.0,0.25,1.0,1.0,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.75,1.0,1.0,0.25,0.75,0.75,0.0,0.75,0.75,1.0,0.75,0.75,1.0,1.0,0.75,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.83,0.0,0.0,1.0,0.83,0.67,0.5,1.0,0.25,0.75,0.25,0.75,0.5,0.5
5168,0.25,0.25,0.75,0.25,1.0,1.0,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.0,0.0,0.75,1.0,0.25,0.0,0.75,1.0,0.25,1.0,0.75,0.75,1.0,1.0,1.0,0.25,1.0,0.25,0.25,1.0,0.75,0.0,1.0,0.25,0.0,0.0,0.75,1.0,0.25,0.75,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,1.0,0.25,0.75,0.25,0.75,0.25,0.25,0.33,0.33,0.5,0.0,0.33,0.33,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5
5173,1.0,0.75,0.25,0.75,1.0,0.25,1.0,0.25,0.75,0.0,0.75,0.75,0.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.75,0.75,0.25,1.0,1.0,1.0,0.75,0.0,0.75,0.75,0.75,0.0,0.75,0.75,0.0,0.75,0.75,1.0,0.75,0.75,1.0,1.0,0.75,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.67,0.0,1.0,0.0,0.67,0.5,0.75,0.25,0.75,0.0,0.5,0.5,1.0
5178,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.75,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.17,0.67,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.25,1.0,0.0,0.75,0.75,1.0
5180,0.75,0.0,1.0,0.75,0.0,0.0,1.0,0.0,1.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,1.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.75,1.0,1.0,0.75,1.0,0.0,1.0,0.25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.75,0.75,1.0,1.0,0.0,0.75,0.75,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.75,1.0,0.67,1.0,0.17,0.83,0.83,1.0,0.0,0.0,0.25,0.5,0.25,1.0,0.75,0.5,0.5
5192,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.75,1.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.83,0.83,1.0,0.0,0.25,0.5,0.5,0.25,0.5,0.75,1.0,0.0
5198,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,0.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.0,0.0,1.0,0.0,1.0,0.75,1.0,1.0,0.83,0.83,0.17,1.0,0.83,0.83,0.67,0.5,1.0,0.25,0.25,1.0,0.75,0.75,0.5
5199,1.0,0.25,1.0,1.0,1.0,0.25,0.0,0.75,0.0,0.0,0.75,0.25,0.25,0.75,1.0,0.75,0.25,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.25,0.75,0.0,0.25,0.75,0.75,0.75,0.0,1.0,0.0,1.0,0.25,0.25,1.0,0.25,0.25,0.75,1.0,0.25,0.25,1.0,1.0,1.0,0.0,0.75,0.25,0.25,1.0,1.0,0.75,0.0,1.0,0.75,0.75,0.0,0.0,0.67,0.67,0.67,0.0,0.83,0.33,0.67,0.75,0.75,0.25,0.75,0.25,0.75,0.75,0.5
5206,0.25,1.0,1.0,1.0,1.0,0.75,0.25,0.75,0.25,0.0,1.0,0.75,0.75,1.0,0.25,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.75,0.75,0.75,0.75,0.25,0.25,0.75,0.0,0.75,0.25,0.25,0.75,0.75,0.75,0.75,1.0,0.75,0.75,1.0,0.25,0.75,0.25,0.25,0.25,0.75,0.25,0.0,0.75,0.25,1.0,0.0,0.0,1.0,0.83,0.5,0.5,0.67,0.67,0.67,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5
5208,0.75,0.25,1.0,1.0,1.0,0.75,0.75,1.0,0.25,0.0,1.0,0.75,0.75,0.75,0.75,1.0,0.0,0.75,0.75,0.75,0.0,1.0,0.0,1.0,0.75,0.75,0.75,0.25,0.75,0.0,0.75,0.0,1.0,0.0,0.25,0.0,0.75,0.75,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.0,1.0,0.0,0.75,1.0,1.0,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.17,0.67,0.83,0.17,0.67,0.17,0.67,0.5,0.75,0.25,1.0,0.0,0.5,0.5,0.75
5216,0.75,1.0,1.0,0.25,1.0,0.75,0.75,0.75,0.25,0.0,0.75,0.75,0.25,1.0,0.75,0.25,0.0,0.75,1.0,1.0,0.75,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,0.25,0.75,0.25,0.75,0.75,0.75,0.25,1.0,0.75,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.25,0.25,0.25,0.25,1.0,0.25,0.25,0.67,0.67,0.83,0.17,0.83,0.67,0.83,0.75,0.75,0.75,0.75,0.75,0.5,0.25,0.75
5236,0.25,0.25,1.0,0.0,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,1.0,0.25,0.25,0.75,1.0,0.75,0.25,0.25,0.75,0.0,0.75,0.25,0.75,0.75,0.25,0.75,0.25,0.25,0.25,0.75,0.75,0.0,0.25,1.0,0.25,0.0,0.25,0.75,0.25,0.0,0.75,0.25,0.25,0.0,0.75,0.25,0.25,0.5,0.33,0.33,0.67,0.33,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75
5237,0.25,0.25,0.75,0.0,0.0,0.25,0.0,0.75,0.0,1.0,0.75,0.25,0.25,0.75,0.25,0.0,0.75,0.0,0.75,0.25,0.0,0.25,0.75,0.75,0.0,0.25,0.0,1.0,0.75,0.25,0.75,1.0,0.0,0.75,0.25,1.0,1.0,0.25,0.25,0.75,0.75,0.25,0.25,0.75,1.0,0.75,1.0,1.0,0.0,1.0,0.75,0.0,0.75,0.75,1.0,0.0,0.0,0.25,0.75,1.0,0.17,0.67,0.17,0.67,0.83,0.83,0.5,0.25,0.75,0.75,0.75,1.0,0.75,0.75,0.25
5238,1.0,0.75,0.0,1.0,0.75,0.25,0.25,0.25,0.75,0.0,0.75,0.75,0.25,0.75,0.75,0.75,0.0,1.0,1.0,0.75,0.75,1.0,0.25,1.0,0.75,0.75,0.0,0.25,0.75,0.75,0.75,0.0,0.75,0.75,0.75,0.0,0.75,0.25,0.0,0.75,1.0,0.75,0.75,0.75,1.0,0.75,0.75,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.0,0.0,0.5,0.83,0.67,0.17,0.67,0.17,0.67,0.5,0.5,0.25,0.75,0.25,0.5,0.5,0.75
5242,1.0,0.25,0.0,1.0,0.75,0.0,0.0,0.25,0.75,0.0,0.75,0.75,0.25,0.75,0.25,1.0,0.0,0.75,1.0,0.75,0.25,1.0,0.0,1.0,0.0,0.75,0.0,0.0,1.0,1.0,0.75,0.25,0.75,0.75,0.75,0.0,1.0,0.75,0.75,0.75,1.0,1.0,0.75,0.75,1.0,0.75,0.75,0.0,0.0,0.75,0.0,1.0,0.75,1.0,0.25,1.0,1.0,1.0,0.0,0.0,0.83,0.83,0.5,0.0,0.83,0.33,0.67,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.5
5279,0.25,0.75,1.0,0.75,1.0,0.75,0.25,0.75,0.25,0.0,0.0,0.75,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,1.0,0.0,0.25,1.0,0.0,0.25,0.25,0.0,0.25,0.75,1.0,0.0,1.0,0.25,0.25,0.75,1.0,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.75,0.75,0.0,0.75,0.25,0.75,0.0,0.25,0.17,0.5,0.83,0.33,0.67,0.17,0.83,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.75
5285,0.25,0.25,1.0,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.75,0.25,0.0,0.0,0.25,0.0,1.0,0.25,0.75,1.0,1.0,0.0,0.75,0.75,0.25,0.75,0.25,0.75,0.25,0.0,0.25,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75,0.0,0.75,0.25,0.75,0.0,0.0,1.0,0.67,0.5,0.33,0.67,0.33,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.5
5290,0.0,0.75,1.0,0.0,1.0,1.0,0.0,0.75,0.25,0.0,0.75,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.75,0.75,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,1.0,0.25,1.0,0.0,0.0,0.0,1.0,0.75,0.0,0.75,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.0,0.75,0.0,0.0,0.75,0.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.33,0.33,1.0,0.33,0.67,0.0,1.0,0.75,0.75,0.5,0.75,0.25,0.5,0.5,1.0
5297,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0,0.83,1.0,0.0,0.67,0.83,0.83,0.0,0.25,0.5,0.5,0.25,0.5,0.75,0.75,0.0
5313,0.0,1.0,0.25,0.0,1.0,1.0,0.25,0.25,0.25,0.0,0.0,1.0,0.0,1.0,1.0,0.75,0.0,1.0,1.0,0.75,1.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,0.0,0.25,1.0,0.0,1.0,0.25,0.0,0.0,1.0,0.25,0.25,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.0,1.0,0.75,0.0,0.0,0.75,1.0,0.0,1.0,0.75,1.0,0.0,0.0,0.5,0.17,0.83,0.0,0.5,0.33,0.67,0.75,0.75,0.5,0.75,0.25,0.75,0.25,0.75
5319,1.0,0.25,0.25,1.0,0.75,0.25,0.25,0.25,0.75,0.0,0.75,0.0,0.25,1.0,1.0,1.0,0.25,0.75,0.75,1.0,0.0,1.0,1.0,1.0,0.75,0.25,0.0,0.75,1.0,1.0,0.0,0.25,0.25,0.75,1.0,0.25,0.25,0.0,0.25,0.25,0.25,0.75,1.0,0.75,1.0,1.0,0.25,0.75,1.0,0.25,0.0,0.25,1.0,1.0,0.0,0.25,1.0,0.25,0.0,0.0,0.5,0.67,0.67,0.0,0.83,0.17,0.83,0.5,1.0,0.25,0.75,0.25,0.25,0.0,0.5
5320,0.0,1.0,0.75,0.0,1.0,1.0,0.75,1.0,0.0,0.0,0.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,1.0,1.0,1.0,0.75,1.0,0.0,0.5,0.0,0.75
5323,1.0,0.25,0.75,0.75,0.75,0.25,0.25,0.25,1.0,0.75,0.25,0.0,1.0,0.75,0.0,0.25,0.75,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,1.0,1.0,0.75,1.0,0.0,1.0,1.0,1.0,0.25,0.0,1.0,0.25,0.25,0.25,0.25,0.75,1.0,1.0,0.75,1.0,0.0,0.0,0.25,1.0,1.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.17,1.0,0.0,0.0,1.0,0.5,0.0,0.25,1.0,0.25,0.5,0.5,0.5,0.5,0.25
5326,1.0,0.25,1.0,0.75,0.25,0.0,0.0,0.0,0.75,0.75,0.25,0.25,0.75,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,1.0,0.0,0.25,0.0,0.25,0.75,1.0,0.0,1.0,0.0,0.75,0.75,1.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.25,1.0,0.0,0.25,1.0,0.25,0.25,0.25,1.0,0.25,0.75,0.25,0.75,0.75,1.0,1.0,0.17,0.0,0.83,0.67,0.33,0.25,1.0,0.75,0.25,0.75,0.75,0.75,0.5
5332,0.75,0.75,0.25,1.0,0.75,1.0,0.0,0.25,0.75,0.25,0.75,0.75,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.25,0.75,0.0,0.75,0.75,1.0,1.0,0.25,0.75,0.75,1.0,0.0,1.0,0.75,0.75,0.75,0.75,1.0,0.75,0.75,1.0,1.0,0.75,0.0,1.0,1.0,0.75,1.0,1.0,0.25,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.83,0.67,0.17,0.83,0.5,0.5,0.5,0.75,0.5,0.75,0.5,0.75,0.75,0.5
5340,0.0,1.0,0.75,0.0,1.0,0.75,0.75,0.75,0.25,0.0,0.75,0.25,0.25,1.0,1.0,1.0,0.25,1.0,0.75,1.0,1.0,1.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.25,1.0,0.0,0.75,0.0,1.0,0.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75,0.75,1.0,0.75,0.0,1.0,0.25,0.0,1.0,0.75,0.25,0.0,1.0,0.75,1.0,0.0,0.0,0.83,0.17,0.67,0.0,0.33,0.0,0.83,1.0,1.0,0.25,1.0,0.25,0.5,0.0,1.0
5358,0.0,1.0,0.25,0.0,1.0,1.0,0.25,0.25,0.0,0.0,0.75,0.75,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.0,0.25,0.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.83,0.0,1.0,1.0,1.0,0.5,0.75,0.0,0.5,0.0,1.0
5385,0.25,0.25,1.0,0.25,0.0,0.25,0.25,0.0,0.75,0.75,0.25,0.0,0.75,0.25,0.0,0.25,1.0,0.25,0.75,0.75,0.0,1.0,1.0,1.0,0.25,0.0,0.25,0.75,0.75,1.0,0.25,1.0,0.0,1.0,1.0,1.0,0.75,0.25,0.75,0.0,0.75,0.0,0.25,0.25,1.0,0.75,0.75,1.0,0.0,1.0,1.0,0.25,0.75,0.25,0.25,0.25,0.75,0.25,0.75,0.75,0.83,0.83,0.33,0.17,0.5,0.67,0.33,0.25,0.5,0.5,0.5,0.5,0.75,0.5,0.0
5402,0.25,0.75,0.75,0.0,0.75,1.0,0.75,0.25,0.0,0.0,1.0,0.75,0.0,1.0,0.75,0.75,0.0,1.0,1.0,1.0,0.75,1.0,0.0,1.0,0.75,1.0,1.0,1.0,0.0,0.25,0.75,0.0,1.0,0.25,0.75,0.25,0.75,0.75,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.0,1.0,0.0,0.0,0.75,0.75,0.25,0.0,1.0,0.25,1.0,0.0,0.0,0.33,0.33,1.0,0.0,0.83,0.17,0.67,0.75,0.75,0.5,0.75,0.25,0.5,0.25,0.75
5407,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,0.75,0.75,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,0.75,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,1.0,1.0,1.0,0.75,0.0,0.83,0.83,1.0,0.5,0.83,0.17,0.67,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.5
